date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:43%20GMT	https://osint42.org/goto/post?id=270	C:/osint42_archive/osint42_archive/osint42.org/goto/post3129	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:44%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:44%20GMT	https://osint42.org/goto/post?id=270	C:/osint42_archive/osint42_archive/osint42.org/goto/post3129	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:44%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:45%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:45%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:45%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:45%20GMT	https://osint42.org/goto/post?id=278	C:/osint42_archive/osint42_archive/osint42.org/goto/postd5b4	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:46%20GMT	https://osint42.org/goto/post?id=278	C:/osint42_archive/osint42_archive/osint42.org/goto/postd5b4	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:46%20GMT	https://osint42.org/goto/post?id=281	C:/osint42_archive/osint42_archive/osint42.org/goto/post1ff6	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:46%20GMT	https://osint42.org/goto/post?id=283	C:/osint42_archive/osint42_archive/osint42.org/goto/post56d0	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:47%20GMT	https://osint42.org/goto/post?id=284	C:/osint42_archive/osint42_archive/osint42.org/goto/post7520	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:47%20GMT	https://osint42.org/goto/post?id=285	C:/osint42_archive/osint42_archive/osint42.org/goto/post16a8	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:47%20GMT	https://osint42.org/goto/post?id=277	C:/osint42_archive/osint42_archive/osint42.org/goto/post4bb2	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:48%20GMT	https://osint42.org/goto/post?id=287	C:/osint42_archive/osint42_archive/osint42.org/goto/post6825	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:48%20GMT	https://osint42.org/goto/post?id=289	C:/osint42_archive/osint42_archive/osint42.org/goto/post7513	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:48%20GMT	https://osint42.org/goto/post?id=374	C:/osint42_archive/osint42_archive/osint42.org/goto/post3e5c	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:48%20GMT	https://osint42.org/goto/post?id=495	C:/osint42_archive/osint42_archive/osint42.org/goto/post1a1d	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:49%20GMT	https://osint42.org/goto/post?id=374	C:/osint42_archive/osint42_archive/osint42.org/goto/post3e5c	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-275)
12:50:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:49%20GMT	https://osint42.org/goto/post?id=233	C:/osint42_archive/osint42_archive/osint42.org/goto/postd1ca	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:49%20GMT	https://osint42.org/goto/post?id=235	C:/osint42_archive/osint42_archive/osint42.org/goto/post1e74	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:50%20GMT	https://osint42.org/goto/post?id=238	C:/osint42_archive/osint42_archive/osint42.org/goto/post3d04	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:50%20GMT	https://osint42.org/goto/post?id=264	C:/osint42_archive/osint42_archive/osint42.org/goto/post1075	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:50%20GMT	https://osint42.org/goto/post?id=267	C:/osint42_archive/osint42_archive/osint42.org/goto/post79ee	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:51%20GMT	https://osint42.org/goto/post?id=269	C:/osint42_archive/osint42_archive/osint42.org/goto/post024a	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:51%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:51%20GMT	https://osint42.org/goto/post?id=270	C:/osint42_archive/osint42_archive/osint42.org/goto/post3129	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:51%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:52%20GMT	https://osint42.org/goto/post?id=270	C:/osint42_archive/osint42_archive/osint42.org/goto/post3129	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:52%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:52%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:53%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:53%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:53%20GMT	https://osint42.org/goto/post?id=278	C:/osint42_archive/osint42_archive/osint42.org/goto/postd5b4	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:54%20GMT	https://osint42.org/goto/post?id=278	C:/osint42_archive/osint42_archive/osint42.org/goto/postd5b4	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:54%20GMT	https://osint42.org/goto/post?id=281	C:/osint42_archive/osint42_archive/osint42.org/goto/post1ff6	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:54%20GMT	https://osint42.org/goto/post?id=283	C:/osint42_archive/osint42_archive/osint42.org/goto/post56d0	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:54%20GMT	https://osint42.org/goto/post?id=284	C:/osint42_archive/osint42_archive/osint42.org/goto/post7520	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:55%20GMT	https://osint42.org/goto/post?id=285	C:/osint42_archive/osint42_archive/osint42.org/goto/post16a8	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:55%20GMT	https://osint42.org/goto/post?id=277	C:/osint42_archive/osint42_archive/osint42.org/goto/post4bb2	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:55%20GMT	https://osint42.org/goto/post?id=287	C:/osint42_archive/osint42_archive/osint42.org/goto/post6825	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:56%20GMT	https://osint42.org/goto/post?id=289	C:/osint42_archive/osint42_archive/osint42.org/goto/post7513	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:56%20GMT	https://osint42.org/goto/post?id=374	C:/osint42_archive/osint42_archive/osint42.org/goto/post3e5c	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:56%20GMT	https://osint42.org/goto/post?id=495	C:/osint42_archive/osint42_archive/osint42.org/goto/post1a1d	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:56%20GMT	https://osint42.org/goto/post?id=374	C:/osint42_archive/osint42_archive/osint42.org/goto/post3e5c	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-276)
12:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:57%20GMT	https://osint42.org/goto/post?id=233	C:/osint42_archive/osint42_archive/osint42.org/goto/postd1ca	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:57%20GMT	https://osint42.org/goto/post?id=235	C:/osint42_archive/osint42_archive/osint42.org/goto/post1e74	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:57%20GMT	https://osint42.org/goto/post?id=238	C:/osint42_archive/osint42_archive/osint42.org/goto/post3d04	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:58%20GMT	https://osint42.org/goto/post?id=264	C:/osint42_archive/osint42_archive/osint42.org/goto/post1075	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:58%20GMT	https://osint42.org/goto/post?id=267	C:/osint42_archive/osint42_archive/osint42.org/goto/post79ee	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:58%20GMT	https://osint42.org/goto/post?id=269	C:/osint42_archive/osint42_archive/osint42.org/goto/post024a	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:59%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:59%20GMT	https://osint42.org/goto/post?id=270	C:/osint42_archive/osint42_archive/osint42.org/goto/post3129	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:59%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:50:59%20GMT	https://osint42.org/goto/post?id=270	C:/osint42_archive/osint42_archive/osint42.org/goto/post3129	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:00%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:00%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:00%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:01%20GMT	https://osint42.org/goto/post?id=274	C:/osint42_archive/osint42_archive/osint42.org/goto/postf772	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:01%20GMT	https://osint42.org/goto/post?id=278	C:/osint42_archive/osint42_archive/osint42.org/goto/postd5b4	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:01%20GMT	https://osint42.org/goto/post?id=278	C:/osint42_archive/osint42_archive/osint42.org/goto/postd5b4	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:02%20GMT	https://osint42.org/goto/post?id=281	C:/osint42_archive/osint42_archive/osint42.org/goto/post1ff6	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:02%20GMT	https://osint42.org/goto/post?id=283	C:/osint42_archive/osint42_archive/osint42.org/goto/post56d0	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:02%20GMT	https://osint42.org/goto/post?id=284	C:/osint42_archive/osint42_archive/osint42.org/goto/post7520	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:02%20GMT	https://osint42.org/goto/post?id=285	C:/osint42_archive/osint42_archive/osint42.org/goto/post16a8	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:03%20GMT	https://osint42.org/goto/post?id=277	C:/osint42_archive/osint42_archive/osint42.org/goto/post4bb2	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:03%20GMT	https://osint42.org/goto/post?id=287	C:/osint42_archive/osint42_archive/osint42.org/goto/post6825	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:03%20GMT	https://osint42.org/goto/post?id=289	C:/osint42_archive/osint42_archive/osint42.org/goto/post7513	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:04%20GMT	https://osint42.org/goto/post?id=374	C:/osint42_archive/osint42_archive/osint42.org/goto/post3e5c	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:04%20GMT	https://osint42.org/goto/post?id=495	C:/osint42_archive/osint42_archive/osint42.org/goto/post1a1d	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:04%20GMT	https://osint42.org/goto/post?id=374	C:/osint42_archive/osint42_archive/osint42.org/goto/post3e5c	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-277)
12:51:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:05%20GMT	https://osint42.org/goto/post?id=233	C:/osint42_archive/osint42_archive/osint42.org/goto/postd1ca	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
12:51:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:05%20GMT	https://osint42.org/goto/post?id=235	C:/osint42_archive/osint42_archive/osint42.org/goto/post1e74	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
12:51:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:05%20GMT	https://osint42.org/goto/post?id=238	C:/osint42_archive/osint42_archive/osint42.org/goto/post3d04	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
12:51:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:06%20GMT	https://osint42.org/goto/post?id=264	C:/osint42_archive/osint42_archive/osint42.org/goto/post1075	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
12:51:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:06%20GMT	https://osint42.org/goto/post?id=267	C:/osint42_archive/osint42_archive/osint42.org/goto/post79ee	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
12:51:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:06%20GMT	https://osint42.org/goto/post?id=269	C:/osint42_archive/osint42_archive/osint42.org/goto/post024a	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
12:51:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:07%20GMT	https://osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	C:/osint42_archive/osint42_archive/osint42.org/threads/damagelib-protiv-sbu-kto-pobedit.123	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
12:51:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2009:51:07%20GMT	https://osint42.org/goto/post?id=270	C:/osint42_archive/osint42_archive/osint42.org/goto/post3129	(from https://osint42.org/threads/apdeit-po-situatsii-s-xss-is-chto-s-xss-is-gde-teper-xss.119/#post-278)
